# GPU cost table — generated by gpu_cost_sweep
# To regenerate, see instructions in scheduled_megakernel_test.rs
kernel,M,N,K,cost_us
cutlass_64x128_s4,64,4608,3072,28.9
cutlass_64x128_s3,64,4608,3072,28.7
cutlass_128x64_s4,64,4608,3072,53.9
cutlass_128x64_s3,64,4608,3072,53.7
cutlass_128x128_s4,64,4608,3072,52.8
cutlass_128x128_s3,64,4608,3072,52.8
cutlass_128x256_s3,64,4608,3072,103.6
cutlass_256x64_s4,64,4608,3072,107.4
cutlass_256x64_s3,64,4608,3072,107.3
cutlass_256x128_s3,64,4608,3072,1.5
cublas,128,4608,3072,54.6
cutlass_64x64_s4,128,4608,3072,59.1
cutlass_64x64_s3,128,4608,3072,58.4
cutlass_64x128_s4,128,4608,3072,54.8
cutlass_64x128_s3,128,4608,3072,54.2
cutlass_128x64_s4,128,4608,3072,55.4
cutlass_128x64_s3,128,4608,3072,54.5
cutlass_128x128_s4,128,4608,3072,54.0
cutlass_128x128_s3,128,4608,3072,53.9
cutlass_128x256_s3,128,4608,3072,105.8
cutlass_256x64_s4,128,4608,3072,109.9
cutlass_256x64_s3,128,4608,3072,108.7
cutlass_256x128_s3,128,4608,3072,1.5
cublas,256,4608,3072,79.9
cutlass_64x64_s4,256,4608,3072,113.0
cutlass_64x64_s3,256,4608,3072,153.4
cutlass_64x128_s4,256,4608,3072,116.0
cutlass_64x128_s3,256,4608,3072,119.2
cutlass_128x64_s4,256,4608,3072,101.2
cutlass_128x64_s3,256,4608,3072,119.5
cutlass_128x128_s4,256,4608,3072,110.7
cutlass_128x128_s3,256,4608,3072,110.5
cutlass_128x256_s3,256,4608,3072,109.1
cutlass_256x64_s4,256,4608,3072,118.0
cutlass_256x64_s3,256,4608,3072,116.1
cutlass_256x128_s3,256,4608,3072,1.5
cublas,512,4608,3072,143.9
cutlass_64x64_s4,512,4608,3072,224.0
cutlass_64x64_s3,512,4608,3072,249.1
cutlass_64x128_s4,512,4608,3072,185.8
cutlass_64x128_s3,512,4608,3072,189.2
cutlass_128x64_s4,512,4608,3072,183.9
cutlass_128x64_s3,512,4608,3072,191.1
cutlass_128x128_s4,512,4608,3072,181.1
cutlass_128x128_s3,512,4608,3072,179.9
cutlass_128x256_s3,512,4608,3072,234.3
cutlass_256x64_s4,512,4608,3072,185.5
cutlass_256x64_s3,512,4608,3072,177.2
cutlass_256x128_s3,512,4608,3072,1.6
cublas,1024,4608,3072,286.7
cutlass_64x64_s4,1024,4608,3072,455.4
cutlass_64x64_s3,1024,4608,3072,477.3
cutlass_64x128_s4,1024,4608,3072,368.7
cutlass_64x128_s3,1024,4608,3072,369.7
cutlass_128x64_s4,1024,4608,3072,365.6
cutlass_128x64_s3,1024,4608,3072,369.1
cutlass_128x128_s4,1024,4608,3072,319.1
cutlass_128x128_s3,1024,4608,3072,314.1
cutlass_128x256_s3,1024,4608,3072,368.9
cutlass_256x64_s4,1024,4608,3072,307.7
cutlass_256x64_s3,1024,4608,3072,304.9
cutlass_256x128_s3,1024,4608,3072,1.5
cublas,2048,4608,3072,588.3
cutlass_64x64_s4,2048,4608,3072,990.4
cutlass_64x64_s3,2048,4608,3072,1056.0
cutlass_64x128_s4,2048,4608,3072,821.2
cutlass_64x128_s3,2048,4608,3072,846.8
cutlass_128x64_s4,2048,4608,3072,844.4
cutlass_128x64_s3,2048,4608,3072,849.2
cutlass_128x128_s4,2048,4608,3072,752.3
cutlass_128x128_s3,2048,4608,3072,721.8
cutlass_128x256_s3,2048,4608,3072,703.3
cutlass_256x64_s4,2048,4608,3072,726.4
cutlass_256x64_s3,2048,4608,3072,761.1
cutlass_256x128_s3,2048,4608,3072,1.6
cublas,4096,4608,3072,1339.7
cutlass_64x64_s4,4096,4608,3072,2038.8
cutlass_64x64_s3,4096,4608,3072,2077.7
cutlass_64x128_s4,4096,4608,3072,1599.2
cutlass_64x128_s3,4096,4608,3072,1596.7
cutlass_128x64_s4,4096,4608,3072,1595.6
cutlass_128x64_s3,4096,4608,3072,1629.6
cutlass_128x128_s4,4096,4608,3072,1422.3
cutlass_128x128_s3,4096,4608,3072,1360.5
cutlass_128x256_s3,4096,4608,3072,1320.9
cutlass_256x64_s4,4096,4608,3072,1467.2
cutlass_256x64_s3,4096,4608,3072,1461.3
cutlass_256x128_s3,4096,4608,3072,1.5
cublas,1,8192,2048,35.9
cutlass_64x64_s4,1,8192,2048,40.9
cutlass_64x64_s3,1,8192,2048,40.6
cutlass_64x128_s4,1,8192,2048,47.8
cutlass_64x128_s3,1,8192,2048,47.7
cutlass_128x64_s4,1,8192,2048,69.4
cutlass_128x64_s3,1,8192,2048,69.2
cutlass_128x128_s4,1,8192,2048,92.3
cutlass_128x128_s3,1,8192,2048,81.4
cutlass_128x256_s3,1,8192,2048,81.0
cutlass_256x64_s4,1,8192,2048,124.0
cutlass_256x64_s3,1,8192,2048,117.6
cutlass_256x128_s3,1,8192,2048,1.5
cublas,2,8192,2048,27.2
cutlass_64x64_s4,2,8192,2048,31.7
cutlass_64x64_s3,2,8192,2048,31.6
cutlass_64x128_s4,2,8192,2048,39.3
cutlass_64x128_s3,2,8192,2048,39.3
cutlass_128x64_s4,2,8192,2048,57.0
cutlass_128x64_s3,2,8192,2048,55.0
cutlass_128x128_s4,2,8192,2048,73.2
cutlass_128x128_s3,2,8192,2048,73.2
cutlass_128x256_s3,2,8192,2048,73.0
cutlass_256x64_s4,2,8192,2048,111.4
cutlass_256x64_s3,2,8192,2048,110.9
cutlass_256x128_s3,2,8192,2048,1.5
cublas,4,8192,2048,26.1
cutlass_64x64_s4,4,8192,2048,30.4
cutlass_64x64_s3,4,8192,2048,30.3
cutlass_64x128_s4,4,8192,2048,37.6
cutlass_64x128_s3,4,8192,2048,37.4
cutlass_128x64_s4,4,8192,2048,54.0
cutlass_128x64_s3,4,8192,2048,53.9
cutlass_128x128_s4,4,8192,2048,71.7
cutlass_128x128_s3,4,8192,2048,71.7
cutlass_128x256_s3,4,8192,2048,71.4
cutlass_256x64_s4,4,8192,2048,108.9
cutlass_256x64_s3,4,8192,2048,109.0
cutlass_256x128_s3,4,8192,2048,1.7
cublas,8,8192,2048,26.5
cutlass_64x64_s4,8,8192,2048,29.9
cutlass_64x64_s3,8,8192,2048,29.8
cutlass_64x128_s4,8,8192,2048,36.9
cutlass_64x128_s3,8,8192,2048,36.9
cutlass_128x64_s4,8,8192,2048,53.6
cutlass_128x64_s3,8,8192,2048,53.4
cutlass_128x128_s4,8,8192,2048,71.2
cutlass_128x128_s3,8,8192,2048,71.2
cutlass_128x256_s3,8,8192,2048,70.9
cutlass_256x64_s4,8,8192,2048,109.0
cutlass_256x64_s3,8,8192,2048,108.9
cutlass_256x128_s3,8,8192,2048,1.6
cublas,16,8192,2048,28.5
cutlass_64x64_s4,16,8192,2048,30.0
cutlass_64x64_s3,16,8192,2048,30.8
cutlass_64x128_s4,16,8192,2048,37.0
cutlass_64x128_s3,16,8192,2048,36.9
cutlass_128x64_s4,16,8192,2048,53.7
cutlass_128x64_s3,16,8192,2048,53.5
cutlass_128x128_s4,16,8192,2048,71.5
cutlass_128x128_s3,16,8192,2048,71.3
cutlass_128x256_s3,16,8192,2048,70.9
cutlass_256x64_s4,16,8192,2048,109.0
cutlass_256x64_s3,16,8192,2048,109.0
cutlass_256x128_s3,16,8192,2048,1.5
cublas,32,8192,2048,39.3
cutlass_64x64_s4,32,8192,2048,30.4
cutlass_64x64_s3,32,8192,2048,30.3
cutlass_64x128_s4,32,8192,2048,37.3
cutlass_64x128_s3,32,8192,2048,37.2
cutlass_128x64_s4,32,8192,2048,53.9
cutlass_128x64_s3,32,8192,2048,53.6
cutlass_128x128_s4,32,8192,2048,71.4
cutlass_128x128_s3,32,8192,2048,71.5
cutlass_128x256_s3,32,8192,2048,70.9
cutlass_256x64_s4,32,8192,2048,109.1
cutlass_256x64_s3,32,8192,2048,109.2
cutlass_256x128_s3,32,8192,2048,1.8
cublas,64,8192,2048,78.1
cutlass_64x64_s4,64,8192,2048,38.0
cutlass_64x64_s3,64,8192,2048,36.6
cutlass_64x128_s4,64,8192,2048,37.8
cutlass_64x128_s3,64,8192,2048,37.5
cutlass_128x64_s4,64,8192,2048,54.4
cutlass_128x64_s3,64,8192,2048,53.9
cutlass_128x128_s4,64,8192,2048,71.7
cutlass_128x128_s3,64,8192,2048,71.6
cutlass_128x256_s3,64,8192,2048,71.1
cutlass_256x64_s4,64,8192,2048,109.6
cutlass_256x64_s3,64,8192,2048,109.8
cutlass_256x128_s3,64,8192,2048,1.6
cublas,128,8192,2048,71.1
cutlass_64x64_s4,128,8192,2048,75.4
cutlass_64x64_s3,128,8192,2048,84.6
cutlass_64x128_s4,128,8192,2048,62.4
cutlass_64x128_s3,128,8192,2048,76.8
cutlass_128x64_s4,128,8192,2048,63.2
cutlass_128x64_s3,128,8192,2048,74.3
cutlass_128x128_s4,128,8192,2048,73.2
cutlass_128x128_s3,128,8192,2048,73.1
cutlass_128x256_s3,128,8192,2048,72.0
cutlass_256x64_s4,128,8192,2048,110.7
cutlass_256x64_s3,128,8192,2048,110.4
cutlass_256x128_s3,128,8192,2048,1.5
cublas,256,8192,2048,96.2
cutlass_64x64_s4,256,8192,2048,128.1
cutlass_64x64_s3,256,8192,2048,150.5
cutlass_64x128_s4,256,8192,2048,108.3
cutlass_64x128_s3,256,8192,2048,125.2
cutlass_128x64_s4,256,8192,2048,112.9
cutlass_128x64_s3,256,8192,2048,113.4
cutlass_128x128_s4,256,8192,2048,122.0
cutlass_128x128_s3,256,8192,2048,121.7
cutlass_128x256_s3,256,8192,2048,155.3
cutlass_256x64_s4,256,8192,2048,124.4
cutlass_256x64_s3,256,8192,2048,121.2
cutlass_256x128_s3,256,8192,2048,1.5
cublas,512,8192,2048,180.6
cutlass_64x64_s4,512,8192,2048,264.5
cutlass_64x64_s3,512,8192,2048,276.1
cutlass_64x128_s4,512,8192,2048,220.6
cutlass_64x128_s3,512,8192,2048,219.3
cutlass_128x64_s4,512,8192,2048,217.3
cutlass_128x64_s3,512,8192,2048,216.7
cutlass_128x128_s4,512,8192,2048,212.3
cutlass_128x128_s3,512,8192,2048,209.1
cutlass_128x256_s3,512,8192,2048,245.3
cutlass_256x64_s4,512,8192,2048,203.9
cutlass_256x64_s3,512,8192,2048,200.3
cutlass_256x128_s3,512,8192,2048,1.7
cublas,1024,8192,2048,376.1
cutlass_64x64_s4,1024,8192,2048,600.3
cutlass_64x64_s3,1024,8192,2048,654.0
cutlass_64x128_s4,1024,8192,2048,514.6
cutlass_64x128_s3,1024,8192,2048,507.2
cutlass_128x64_s4,1024,8192,2048,507.5
cutlass_128x64_s3,1024,8192,2048,509.6
cutlass_128x128_s4,1024,8192,2048,473.1
cutlass_128x128_s3,1024,8192,2048,453.5
cutlass_128x256_s3,1024,8192,2048,484.1
cutlass_256x64_s4,1024,8192,2048,442.1
cutlass_256x64_s3,1024,8192,2048,485.0
cutlass_256x128_s3,1024,8192,2048,1.5
cublas,2048,8192,2048,884.0
cutlass_64x64_s4,2048,8192,2048,1254.1
cutlass_64x64_s3,2048,8192,2048,1300.4
cutlass_64x128_s4,2048,8192,2048,1030.8
cutlass_64x128_s3,2048,8192,2048,1003.6
cutlass_128x64_s4,2048,8192,2048,1000.3
cutlass_128x64_s3,2048,8192,2048,971.2
cutlass_128x128_s4,2048,8192,2048,908.6
cutlass_128x128_s3,2048,8192,2048,861.3
cutlass_128x256_s3,2048,8192,2048,831.8
cutlass_256x64_s4,2048,8192,2048,890.7
cutlass_256x64_s3,2048,8192,2048,927.7
cutlass_256x128_s3,2048,8192,2048,1.7
cublas,4096,8192,2048,1608.0
cutlass_64x64_s4,4096,8192,2048,2413.9
cutlass_64x64_s3,4096,8192,2048,2440.0
cutlass_64x128_s4,4096,8192,2048,1971.9
cutlass_64x128_s3,4096,8192,2048,1942.6
cutlass_128x64_s4,4096,8192,2048,1970.3
cutlass_128x64_s3,4096,8192,2048,1923.7
cutlass_128x128_s4,4096,8192,2048,1716.9
cutlass_128x128_s3,4096,8192,2048,1657.7
cutlass_128x256_s3,4096,8192,2048,1580.4
cutlass_256x64_s4,4096,8192,2048,1797.4
cutlass_256x64_s3,4096,8192,2048,1785.3
cutlass_256x128_s3,4096,8192,2048,1.5
cublas,1,8192,3072,50.4
cutlass_64x64_s4,1,8192,3072,59.5
cutlass_64x64_s3,1,8192,3072,61.6
cutlass_64x128_s4,1,8192,3072,74.2
cutlass_64x128_s3,1,8192,3072,74.2
cutlass_128x64_s4,1,8192,3072,101.2
cutlass_128x64_s3,1,8192,3072,98.5
cutlass_128x128_s4,1,8192,3072,129.4
cutlass_128x128_s3,1,8192,3072,119.1
cutlass_128x256_s3,1,8192,3072,115.4
cutlass_256x64_s4,1,8192,3072,173.9
cutlass_256x64_s3,1,8192,3072,167.3
cutlass_256x128_s3,1,8192,3072,1.7
cublas,2,8192,3072,39.7
cutlass_64x64_s4,2,8192,3072,45.8
cutlass_64x64_s3,2,8192,3072,47.9
cutlass_64x128_s4,2,8192,3072,56.3
cutlass_64x128_s3,2,8192,3072,60.0
cutlass_128x64_s4,2,8192,3072,82.1
cutlass_128x64_s3,2,8192,3072,84.5
cutlass_128x128_s4,2,8192,3072,107.1
cutlass_128x128_s3,2,8192,3072,107.2
cutlass_128x256_s3,2,8192,3072,105.3
cutlass_256x64_s4,2,8192,3072,160.0
cutlass_256x64_s3,2,8192,3072,160.1
cutlass_256x128_s3,2,8192,3072,1.6
cublas,4,8192,3072,38.0
cutlass_64x64_s4,4,8192,3072,43.9
cutlass_64x64_s3,4,8192,3072,46.8
cutlass_64x128_s4,4,8192,3072,55.3
cutlass_64x128_s3,4,8192,3072,59.2
cutlass_128x64_s4,4,8192,3072,80.3
cutlass_128x64_s3,4,8192,3072,83.1
cutlass_128x128_s4,4,8192,3072,106.7
cutlass_128x128_s3,4,8192,3072,106.6
cutlass_128x256_s3,4,8192,3072,104.5
cutlass_256x64_s4,4,8192,3072,160.2
cutlass_256x64_s3,4,8192,3072,160.3
cutlass_256x128_s3,4,8192,3072,1.6
cublas,8,8192,3072,39.1
cutlass_64x64_s4,8,8192,3072,44.2
cutlass_64x64_s3,8,8192,3072,47.7
cutlass_64x128_s4,8,8192,3072,56.1
cutlass_64x128_s3,8,8192,3072,60.1
cutlass_128x64_s4,8,8192,3072,82.2
cutlass_128x64_s3,8,8192,3072,85.5
cutlass_128x128_s4,8,8192,3072,109.1
cutlass_128x128_s3,8,8192,3072,108.3
cutlass_128x256_s3,8,8192,3072,105.3
cutlass_256x64_s4,8,8192,3072,161.4
cutlass_256x64_s3,8,8192,3072,160.2
cutlass_256x128_s3,8,8192,3072,1.7
cublas,16,8192,3072,44.6
cutlass_64x64_s4,16,8192,3072,44.7
cutlass_64x64_s3,16,8192,3072,46.9
cutlass_64x128_s4,16,8192,3072,56.7
cutlass_64x128_s3,16,8192,3072,62.0
cutlass_128x64_s4,16,8192,3072,80.6
cutlass_128x64_s3,16,8192,3072,85.0
cutlass_128x128_s4,16,8192,3072,109.3
cutlass_128x128_s3,16,8192,3072,113.7
cutlass_128x256_s3,16,8192,3072,111.7
cutlass_256x64_s4,16,8192,3072,167.0
cutlass_256x64_s3,16,8192,3072,165.1
cutlass_256x128_s3,16,8192,3072,1.7
cublas,32,8192,3072,64.5
cutlass_64x64_s4,32,8192,3072,53.4
cutlass_64x64_s3,32,8192,3072,55.6
cutlass_64x128_s4,32,8192,3072,59.7
cutlass_64x128_s3,32,8192,3072,62.7
cutlass_128x64_s4,32,8192,3072,83.0
cutlass_128x64_s3,32,8192,3072,96.1
cutlass_128x128_s4,32,8192,3072,121.1
cutlass_128x128_s3,32,8192,3072,120.9
cutlass_128x256_s3,32,8192,3072,118.1
cutlass_256x64_s4,32,8192,3072,179.5
cutlass_256x64_s3,32,8192,3072,172.1
cutlass_256x128_s3,32,8192,3072,1.5
cublas,64,8192,3072,126.9
cutlass_64x64_s4,64,8192,3072,102.1
cutlass_64x64_s3,64,8192,3072,89.6
cutlass_64x128_s4,64,8192,3072,110.1
cutlass_64x128_s3,64,8192,3072,99.9
cutlass_128x64_s4,64,8192,3072,110.2
cutlass_128x64_s3,64,8192,3072,108.5
cutlass_128x128_s4,64,8192,3072,138.3
cutlass_128x128_s3,64,8192,3072,138.6
cutlass_128x256_s3,64,8192,3072,129.6
cutlass_256x64_s4,64,8192,3072,187.1
cutlass_256x64_s3,64,8192,3072,186.6
cutlass_256x128_s3,64,8192,3072,1.5
cublas,128,8192,3072,224.9
cutlass_64x64_s4,128,8192,3072,182.2
cutlass_64x64_s3,128,8192,3072,188.6
cutlass_64x128_s4,128,8192,3072,211.8
cutlass_64x128_s3,128,8192,3072,211.8
cutlass_128x64_s4,128,8192,3072,191.1
cutlass_128x64_s3,128,8192,3072,196.6
cutlass_128x128_s4,128,8192,3072,225.6
cutlass_128x128_s3,128,8192,3072,210.0
cutlass_128x256_s3,128,8192,3072,203.0
cutlass_256x64_s4,128,8192,3072,234.5
cutlass_256x64_s3,128,8192,3072,235.1
cutlass_256x128_s3,128,8192,3072,1.6
cublas,256,8192,3072,234.3
cutlass_64x64_s4,256,8192,3072,242.1
cutlass_64x64_s3,256,8192,3072,279.9
cutlass_64x128_s4,256,8192,3072,260.4
cutlass_64x128_s3,256,8192,3072,299.0
cutlass_128x64_s4,256,8192,3072,264.0
cutlass_128x64_s3,256,8192,3072,294.3
cutlass_128x128_s4,256,8192,3072,291.2
cutlass_128x128_s3,256,8192,3072,294.1
cutlass_128x256_s3,256,8192,3072,346.3
cutlass_256x64_s4,256,8192,3072,284.4
cutlass_256x64_s3,256,8192,3072,282.7
cutlass_256x128_s3,256,8192,3072,1.6
cublas,512,8192,3072,321.6
cutlass_64x64_s4,512,8192,3072,468.8
cutlass_64x64_s3,512,8192,3072,527.9
cutlass_64x128_s4,512,8192,3072,418.4
cutlass_64x128_s3,512,8192,3072,434.5
cutlass_128x64_s4,512,8192,3072,419.3
cutlass_128x64_s3,512,8192,3072,430.8
cutlass_128x128_s4,512,8192,3072,417.5
cutlass_128x128_s3,512,8192,3072,401.2
cutlass_128x256_s3,512,8192,3072,458.6
cutlass_256x64_s4,512,8192,3072,375.2
cutlass_256x64_s3,512,8192,3072,393.2
cutlass_256x128_s3,512,8192,3072,1.5
cublas,1024,8192,3072,722.7
cutlass_64x64_s4,1024,8192,3072,979.9
cutlass_64x64_s3,1024,8192,3072,982.5
cutlass_64x128_s4,1024,8192,3072,763.3
cutlass_64x128_s3,1024,8192,3072,776.9
cutlass_128x64_s4,1024,8192,3072,766.7
cutlass_128x64_s3,1024,8192,3072,782.9
cutlass_128x128_s4,1024,8192,3072,691.1
cutlass_128x128_s3,1024,8192,3072,656.6
cutlass_128x256_s3,1024,8192,3072,705.8
cutlass_256x64_s4,1024,8192,3072,658.5
cutlass_256x64_s3,1024,8192,3072,694.7
cutlass_256x128_s3,1024,8192,3072,1.5
cublas,2048,8192,3072,1209.7
cutlass_64x64_s4,2048,8192,3072,1827.8
cutlass_64x64_s3,2048,8192,3072,1877.0
cutlass_64x128_s4,2048,8192,3072,1482.6
cutlass_64x128_s3,2048,8192,3072,1470.9
cutlass_128x64_s4,2048,8192,3072,1464.1
cutlass_128x64_s3,2048,8192,3072,1465.1
cutlass_128x128_s4,2048,8192,3072,1303.0
cutlass_128x128_s3,2048,8192,3072,1264.6
cutlass_128x256_s3,2048,8192,3072,1192.4
cutlass_256x64_s4,2048,8192,3072,1367.0
cutlass_256x64_s3,2048,8192,3072,1357.3
cutlass_256x128_s3,2048,8192,3072,1.7
cublas,4096,8192,3072,2362.1
cutlass_64x64_s4,4096,8192,3072,3687.7
cutlass_64x64_s3,4096,8192,3072,3721.2
cutlass_64x128_s4,4096,8192,3072,2917.6
cutlass_64x128_s3,4096,8192,3072,2878.8
cutlass_128x64_s4,4096,8192,3072,2868.5
cutlass_128x64_s3,4096,8192,3072,2816.9
cutlass_128x128_s4,4096,8192,3072,2431.2
cutlass_128x128_s3,4096,8192,3072,2420.4
cutlass_128x256_s3,4096,8192,3072,2282.2
cutlass_256x64_s4,4096,8192,3072,2710.0
cutlass_256x64_s3,4096,8192,3072,2644.2
cutlass_256x128_s3,4096,8192,3072,1.5
cublas,1,2048,8192,33.3
cutlass_64x64_s4,1,2048,8192,61.0
cutlass_64x64_s3,1,2048,8192,57.1
cutlass_64x128_s4,1,2048,8192,89.4
cutlass_64x128_s3,1,2048,8192,89.4
cutlass_128x64_s4,1,2048,8192,89.4
cutlass_128x64_s3,1,2048,8192,78.6
cutlass_128x128_s4,1,2048,8192,150.2
cutlass_128x128_s3,1,2048,8192,147.8
cutlass_128x256_s3,1,2048,8192,282.5
cutlass_256x64_s4,1,2048,8192,140.6
cutlass_256x64_s3,1,2048,8192,140.6
cutlass_256x128_s3,1,2048,8192,1.6
cublas,2,2048,8192,46.1
cutlass_64x64_s4,2,2048,8192,44.3
cutlass_64x64_s3,2,2048,8192,44.3
cutlass_64x128_s4,2,2048,8192,70.1
cutlass_64x128_s3,2,2048,8192,70.1
cutlass_128x64_s4,2,2048,8192,70.1
cutlass_128x64_s3,2,2048,8192,69.9
cutlass_128x128_s4,2,2048,8192,133.5
cutlass_128x128_s3,2,2048,8192,133.6
cutlass_128x256_s3,2,2048,8192,267.9
cutlass_256x64_s4,2,2048,8192,137.3
cutlass_256x64_s3,2,2048,8192,137.4
cutlass_256x128_s3,2,2048,8192,1.5
cublas,4,2048,8192,45.8
cutlass_64x64_s4,4,2048,8192,44.0
cutlass_64x64_s3,4,2048,8192,44.1
cutlass_64x128_s4,4,2048,8192,69.6
cutlass_64x128_s3,4,2048,8192,69.6
cutlass_128x64_s4,4,2048,8192,69.6
cutlass_128x64_s3,4,2048,8192,69.6
cutlass_128x128_s4,4,2048,8192,133.6
cutlass_128x128_s3,4,2048,8192,133.6
cutlass_128x256_s3,4,2048,8192,267.9
cutlass_256x64_s4,4,2048,8192,137.4
cutlass_256x64_s3,4,2048,8192,137.3
cutlass_256x128_s3,4,2048,8192,1.5
cublas,8,2048,8192,44.7
cutlass_64x64_s4,8,2048,8192,44.0
cutlass_64x64_s3,8,2048,8192,44.0
cutlass_64x128_s4,8,2048,8192,69.6
cutlass_64x128_s3,8,2048,8192,69.6
cutlass_128x64_s4,8,2048,8192,69.6
cutlass_128x64_s3,8,2048,8192,69.6
cutlass_128x128_s4,8,2048,8192,133.6
cutlass_128x128_s3,8,2048,8192,133.6
cutlass_128x256_s3,8,2048,8192,267.9
cutlass_256x64_s4,8,2048,8192,137.3
cutlass_256x64_s3,8,2048,8192,137.3
cutlass_256x128_s3,8,2048,8192,1.6
cublas,16,2048,8192,44.7
cutlass_64x64_s4,16,2048,8192,44.0
cutlass_64x64_s3,16,2048,8192,44.1
cutlass_64x128_s4,16,2048,8192,69.6
cutlass_64x128_s3,16,2048,8192,69.6
cutlass_128x64_s4,16,2048,8192,69.9
cutlass_128x64_s3,16,2048,8192,69.7
cutlass_128x128_s4,16,2048,8192,133.6
cutlass_128x128_s3,16,2048,8192,133.6
cutlass_128x256_s3,16,2048,8192,267.8
cutlass_256x64_s4,16,2048,8192,137.4
cutlass_256x64_s3,16,2048,8192,137.4
cutlass_256x128_s3,16,2048,8192,1.5
cublas,32,2048,8192,37.8
cutlass_64x64_s4,32,2048,8192,43.9
cutlass_64x64_s3,32,2048,8192,44.1
cutlass_64x128_s4,32,2048,8192,69.2
cutlass_64x128_s3,32,2048,8192,69.2
cutlass_128x64_s4,32,2048,8192,69.2
cutlass_128x64_s3,32,2048,8192,69.2
cutlass_128x128_s4,32,2048,8192,132.6
cutlass_128x128_s3,32,2048,8192,132.6
cutlass_128x256_s3,32,2048,8192,265.9
cutlass_256x64_s4,32,2048,8192,136.4
cutlass_256x64_s3,32,2048,8192,136.4
cutlass_256x128_s3,32,2048,8192,1.6
cublas,64,2048,8192,38.3
cutlass_64x64_s4,64,2048,8192,44.2
cutlass_64x64_s3,64,2048,8192,48.2
cutlass_64x128_s4,64,2048,8192,69.5
cutlass_64x128_s3,64,2048,8192,69.3
cutlass_128x64_s4,64,2048,8192,69.3
cutlass_128x64_s3,64,2048,8192,69.4
cutlass_128x128_s4,64,2048,8192,132.7
cutlass_128x128_s3,64,2048,8192,132.7
cutlass_128x256_s3,64,2048,8192,265.7
cutlass_256x64_s4,64,2048,8192,136.4
cutlass_256x64_s3,64,2048,8192,136.5
cutlass_256x128_s3,64,2048,8192,1.5
cublas,128,2048,8192,52.9
cutlass_64x64_s4,128,2048,8192,77.4
cutlass_64x64_s3,128,2048,8192,78.1
cutlass_64x128_s4,128,2048,8192,69.9
cutlass_64x128_s3,128,2048,8192,69.8
cutlass_128x64_s4,128,2048,8192,71.4
cutlass_128x64_s3,128,2048,8192,69.6
cutlass_128x128_s4,128,2048,8192,132.8
cutlass_128x128_s3,128,2048,8192,132.9
cutlass_128x256_s3,128,2048,8192,266.2
cutlass_256x64_s4,128,2048,8192,136.5
cutlass_256x64_s3,128,2048,8192,136.6
cutlass_256x128_s3,128,2048,8192,1.5
cublas,256,2048,8192,98.2
cutlass_64x64_s4,256,2048,8192,137.6
cutlass_64x64_s3,256,2048,8192,132.9
cutlass_64x128_s4,256,2048,8192,144.8
cutlass_64x128_s3,256,2048,8192,144.1
cutlass_128x64_s4,256,2048,8192,146.7
cutlass_128x64_s3,256,2048,8192,145.2
cutlass_128x128_s4,256,2048,8192,138.8
cutlass_128x128_s3,256,2048,8192,138.1
cutlass_128x256_s3,256,2048,8192,274.2
cutlass_256x64_s4,256,2048,8192,144.9
cutlass_256x64_s3,256,2048,8192,139.3
cutlass_256x128_s3,256,2048,8192,1.5
cublas,512,2048,8192,182.3
cutlass_64x64_s4,512,2048,8192,289.1
cutlass_64x64_s3,512,2048,8192,334.7
cutlass_64x128_s4,512,2048,8192,246.9
cutlass_64x128_s3,512,2048,8192,304.6
cutlass_128x64_s4,512,2048,8192,248.4
cutlass_128x64_s3,512,2048,8192,246.7
cutlass_128x128_s4,512,2048,8192,288.5
cutlass_128x128_s3,512,2048,8192,279.2
cutlass_128x256_s3,512,2048,8192,275.1
cutlass_256x64_s4,512,2048,8192,287.8
cutlass_256x64_s3,512,2048,8192,278.1
cutlass_256x128_s3,512,2048,8192,1.6
cublas,1024,2048,8192,362.9
cutlass_64x64_s4,1024,2048,8192,582.6
cutlass_64x64_s3,1024,2048,8192,715.1
cutlass_64x128_s4,1024,2048,8192,498.7
cutlass_64x128_s3,1024,2048,8192,510.6
cutlass_128x64_s4,1024,2048,8192,500.2
cutlass_128x64_s3,1024,2048,8192,514.9
cutlass_128x128_s4,1024,2048,8192,531.2
cutlass_128x128_s3,1024,2048,8192,491.6
cutlass_128x256_s3,1024,2048,8192,615.6
cutlass_256x64_s4,1024,2048,8192,456.1
cutlass_256x64_s3,1024,2048,8192,483.7
cutlass_256x128_s3,1024,2048,8192,1.5
cublas,2048,2048,8192,787.8
cutlass_64x64_s4,2048,2048,8192,1186.1
cutlass_64x64_s3,2048,2048,8192,1247.2
cutlass_64x128_s4,2048,2048,8192,957.3
cutlass_64x128_s3,2048,2048,8192,981.3
cutlass_128x64_s4,2048,2048,8192,964.2
cutlass_128x64_s3,2048,2048,8192,967.2
cutlass_128x128_s4,2048,2048,8192,919.6
cutlass_128x128_s3,2048,2048,8192,863.8
cutlass_128x256_s3,2048,2048,8192,978.3
cutlass_256x64_s4,2048,2048,8192,855.3
cutlass_256x64_s3,2048,2048,8192,894.7
cutlass_256x128_s3,2048,2048,8192,1.5
cublas,4096,2048,8192,1658.9
cutlass_64x64_s4,4096,2048,8192,5417.3
cutlass_64x64_s3,4096,2048,8192,3156.5
cutlass_64x128_s4,4096,2048,8192,3353.8
